"patch1.before","patch2.before","patch1.after","patch2.after"
66,44,65,45
83,50,72,61
77,50,66,61
75,64,76,63
81,38,64,55
60,62,62,60
75,49,74,50
83,55,78,60
74,67,69,72
64,52,64,52
69,61,66,64
102,52,89,65
79,52,65,66
76,51,72,55
81,52,69,64
78,38,66,50
76,54,69,61
74,56,73,57
90,55,81,64
87,59,75,71
70,56,73,53
80,61,73,68
93,48,76,65
76,54,75,55
76,73,77,72
90,63,85,68
86,60,78,68
84,48,75,57
70,51,64,57
79,53,62,70
84,44,70,58
89,60,77,72
81,57,72,66
77,61,70,68
92,48,82,58
78,42,62,58
77,50,73,54
64,45,60,49
75,48,72,51
67,49,73,43
89,53,73,69
70,51,61,60
75,34,64,45
87,47,80,54
72,54,68,58
80,42,70,52
77,40,66,51
92,51,81,62
60,45,57,48
83,49,76,56
86,44,77,53
79,38,63,54
64,59,67,56
82,50,68,64
66,49,63,52
81,61,75,67
82,44,66,60
78,51,74,55
88,40,67,61
78,54,65,67
78,53,76,55
66,46,63,49
96,61,92,65
74,58,69,63
69,50,64,55
76,45,62,59
83,42,74,51
96,53,78,71
71,48,57,62
68,53,65,56
89,53,86,56
76,54,68,62
81,48,67,62
76,51,69,58
81,43,72,52
83,53,74,62
78,61,77,62
71,36,61,46
78,54,77,55
81,44,75,50
79,68,67,80
85,42,71,56
74,49,62,61
85,34,72,47
92,50,79,63
64,56,67,53
73,47,67,53
71,47,67,51
64,51,60,55
81,45,72,54
74,46,74,46
74,55,65,64
76,65,77,64
75,52,68,59
82,49,72,59
89,45,78,56
80,54,72,62
79,59,78,60
77,35,69,43
83,43,60,66
67,51,61,57
75,46,74,47
74,61,73,62
100,45,88,57
81,41,69,53
85,46,79,52
74,53,65,62
98,54,93,59
67,44,64,47
74,56,69,61
78,57,72,63
95,50,86,59
83,57,80,60
83,43,72,54
84,51,77,58
90,54,79,65
85,52,69,68
79,43,65,57
62,38,62,38
75,51,69,57
67,46,56,57
79,45,70,54
81,44,78,47
89,45,72,62
84,51,73,62
78,48,65,61
85,45,74,56
73,48,70,51
74,48,64,58
64,43,57,50
84,61,72,73
71,54,61,64
75,51,68,58
82,50,72,60
88,40,72,56
71,53,63,61
97,52,82,67
73,43,69,47
79,53,68,64
68,54,60,62
81,53,72,62
76,50,69,57
71,43,66,48
89,31,77,43
80,70,69,81
91,50,76,65
63,59,66,56
78,55,65,68
93,51,84,60
65,54,69,50
83,37,70,50
86,49,78,57
80,58,72,66
100,48,78,70
72,46,65,53
83,48,80,51
80,56,70,66
89,49,74,64
64,53,58,59
73,53,70,56
77,55,71,61
84,52,82,54
74,43,68,49
70,50,62,58
79,46,64,61
71,48,67,52
70,43,61,52
71,44,56,59
86,64,80,70
78,53,74,57
86,38,75,49
85,47,70,62
68,54,60,62
80,66,76,70
68,56,63,61
76,52,68,60
63,44,65,42
63,62,56,69
80,60,78,62
105,50,92,63
90,54,71,73
90,49,80,59
81,50,78,53
70,45,61,54
70,55,61,64
77,57,70,64
86,56,80,62
68,40,64,44
79,54,75,58
90,54,76,68
74,36,65,45
83,61,73,71
82,46,69,59
70,48,67,51
80,57,76,61
89,42,76,55
79,48,69,58
79,47,65,61
77,60,67,70
57,55,49,63
78,48,73,53
86,38,75,49
75,44,70,49
75,55,67,63
87,53,82,58
81,58,65,74
74,62,73,63
83,56,64,75
79,43,70,52
73,44,58,59
84,42,70,56
69,40,66,43
64,48,61,51
73,35,68,40
77,51,72,56
78,53,67,64
94,48,73,69
79,40,73,46
67,46,59,54
94,46,76,64
90,52,85,57
66,47,57,56
81,61,78,64
73,58,64,67
79,48,74,53
68,59,69,58
77,45,78,44
76,53,72,57
88,52,76,64
88,55,78,65
77,56,70,63
75,56,71,60
85,49,71,63
70,41,61,50
81,47,74,54
60,52,51,61
77,55,74,58
87,50,79,58
76,37,63,50
84,54,81,57
84,58,80,62
85,47,75,57
74,52,62,64
76,44,65,55
74,48,75,47
79,61,70,70
67,40,63,44
81,40,67,54
71,59,68,62
84,41,77,48
82,49,73,58
76,58,63,71
70,53,59,64
74,48,66,56
84,50,76,58
57,42,53,46
82,49,76,55
66,49,59,56
83,57,76,64
88,42,79,51
84,53,71,66
77,53,62,68
86,47,73,60
73,50,69,54
67,52,63,56
82,48,67,63
72,46,66,52
85,53,70,68
82,59,74,67
69,50,67,52
77,51,75,53
84,61,73,72
77,46,69,54
75,50,67,58
80,51,70,61
77,56,72,61
85,39,76,48
75,49,70,54
97,48,84,61
78,51,71,58
89,45,73,61
89,64,74,79
77,59,80,56
94,42,75,61
64,53,58,59
84,47,77,54
78,59,69,68
72,51,69,54
89,49,72,66
81,55,74,62
84,51,74,61
82,46,77,51
75,49,70,54
90,53,77,66
75,69,70,74
84,59,72,71
81,68,79,70
87,53,77,63
72,65,73,64
91,48,80,59
85,46,68,63
78,40,67,51
73,53,68,58
87,44,81,50
65,53,64,54
86,49,74,61
100,52,78,74
68,49,55,62
72,53,74,51
94,57,84,67
76,57,65,68
73,55,71,57
72,57,77,52
92,53,86,59
91,55,93,53
74,54,78,50
82,48,75,55
78,55,80,53
97,51,90,58
90,52,76,66
78,51,74,55
84,54,76,62
79,39,66,52
96,68,93,71
74,61,73,62
78,61,76,63
77,41,72,46
79,58,77,60
63,53,69,47
86,44,76,54
95,43,76,62
80,55,67,68
80,52,68,64
83,56,77,62
87,43,83,47
95,43,78,60
94,45,84,55
83,57,84,56
75,61,66,70
74,49,63,60
65,61,63,63
90,42,81,51
68,39,61,46
81,43,71,53
75,47,68,54
88,57,79,66
81,50,73,58
70,35,63,42
85,54,76,63
79,42,64,57
90,51,73,68
77,55,69,63
87,58,74,71
87,42,71,58
86,49,72,63
72,56,71,57
79,46,68,57
83,48,74,57
82,54,77,59
69,51,62,58
72,47,65,54
75,46,71,50
69,50,67,52
67,45,58,54
76,46,70,52
96,55,91,60
74,41,70,45
99,55,86,68
91,55,83,63
85,54,81,58
72,47,67,52
65,51,63,53
80,52,75,57
88,58,78,68
96,54,89,61
68,64,67,65
77,42,68,51
82,41,68,55
69,50,66,53
78,68,71,75
82,41,70,53
87,54,81,60
92,54,82,64
87,57,83,61
90,44,65,69
91,56,87,60
87,47,70,64
79,38,70,47
74,60,68,66
89,50,79,60
90,41,75,56
77,40,65,52
77,43,66,54
82,48,73,57
87,47,72,62
96,57,76,77
80,47,73,54
73,64,69,68
83,52,75,60
74,56,67,63
81,56,77,60
69,58,74,53
62,44,62,44
69,51,67,53
81,54,74,61
86,55,70,71
80,51,71,60
90,50,74,66
85,46,72,59
87,50,79,58
102,41,89,54
66,40,59,47
65,49,71,43
78,50,72,56
83,53,75,61
86,55,79,62
98,49,80,67
73,41,65,49
80,51,80,51
71,42,57,56
92,47,71,68
84,59,80,63
81,49,75,55
78,54,74,58
83,65,77,71
89,55,76,68
79,46,71,54
82,61,77,66
81,44,72,53
69,50,64,55
77,56,71,62
68,45,65,48
74,43,61,56
71,44,64,51
69,58,66,61
83,48,78,53
79,64,75,68
79,44,60,63
76,36,66,46
65,44,61,48
103,63,79,87
93,45,81,57
69,52,68,53
87,41,76,52
80,39,76,43
69,50,64,55
76,58,70,64
78,50,65,63
84,61,82,63
71,55,73,53
102,57,94,65
93,51,75,69
67,51,61,57
70,47,61,56
63,50,61,52
79,60,74,65
71,50,61,60
75,59,62,72
83,62,76,69
77,58,70,65
91,47,80,58
76,40,61,55
80,49,72,57
75,52,63,64
63,49,63,49
93,39,76,56
73,55,74,54
70,38,67,41
76,45,61,60
83,49,76,56
87,40,80,47
78,34,66,46
69,48,64,53
68,45,62,51
78,55,79,54
95,54,84,65
77,56,72,61
76,50,67,59
88,57,85,60
79,47,61,65
84,39,73,50
77,52,66,63
61,52,62,51
77,63,69,71
75,41,72,44
76,57,66,67
77,49,65,61
87,46,72,61
84,54,80,58
70,56,65,61
98,42,87,53
87,52,78,61
77,43,68,52
83,56,71,68
74,44,63,55
73,43,65,51
81,38,64,55
80,66,69,77
74,44,59,59
71,48,67,52
68,44,66,46
88,56,84,60
74,54,74,54
86,46,85,47
81,33,74,40
93,50,82,61
77,65,72,70
84,44,70,58
77,50,62,65
74,44,63,55
83,53,80,56
87,52,85,54
83,54,83,54
85,64,83,66
88,53,81,60
73,53,76,50
72,43,71,44
87,39,71,55
70,41,66,45
59,55,59,55
71,48,65,54
87,44,80,51
77,40,68,49
79,54,76,57
73,56,66,63
79,60,69,70
84,33,67,50
80,54,77,57
76,41,70,47
84,49,72,61
85,59,79,65
94,51,92,53
73,56,68,61
70,44,68,46
76,52,66,62
65,63,61,67
73,52,69,56
85,52,77,60
71,53,67,57
71,59,73,57
70,50,63,57
86,51,70,67
86,53,66,73
97,51,78,70
80,47,73,54
78,52,70,60
76,50,63,63
84,44,80,48
77,34,74,37
73,44,65,52
66,48,63,51
77,51,69,59
74,45,64,55
80,59,74,65
75,41,65,51
81,53,72,62
81,55,68,68
84,56,77,63
63,44,62,45
84,55,68,71
83,43,66,60
89,40,66,63
74,49,74,49
93,52,79,66
79,49,69,59
83,36,74,45
77,41,63,55
64,61,62,63
82,52,71,63
88,49,70,67
85,49,75,59
81,57,70,68
66,52,60,58
68,53,62,59
74,42,63,53
90,50,73,67
78,38,71,45
84,59,84,59
84,52,74,62
75,57,76,56
86,47,78,55
79,42,67,54
78,47,68,57
78,63,72,69
87,49,77,59
83,41,76,48
68,50,63,55
80,40,65,55
91,51,78,64
82,58,70,70
78,50,65,63
76,63,74,65
85,51,76,60
81,34,69,46
74,49,58,65
82,64,90,56
83,64,79,68
78,43,73,48
87,63,76,74
93,65,79,79
81,47,72,56
80,60,74,66
74,56,62,68
72,34,62,44
84,52,68,68
85,43,80,48
79,49,68,60
76,51,74,53
74,61,63,72
83,51,76,58
71,60,69,62
83,50,70,63
91,49,73,67
88,59,87,60
67,56,62,61
81,52,76,57
80,52,71,61
84,47,69,62
83,53,79,57
64,49,61,52
72,55,68,59
80,46,74,52
96,60,77,79
74,38,65,47
77,55,60,72
88,55,78,65
84,44,73,55
75,53,69,59
85,49,74,60
86,44,74,56
66,48,63,51
79,46,69,56
70,45,67,48
91,43,77,57
90,51,73,68
76,49,69,56
84,46,77,53
97,50,90,57
74,60,75,59
74,55,63,66
78,52,63,67
68,52,70,50
73,47,63,57
67,52,60,59
78,45,78,45
89,51,79,61
67,60,63,64
72,51,73,50
65,63,67,61
56,45,56,45
86,42,68,60
82,53,82,53
79,53,71,61
90,58,77,71
98,42,82,58
74,51,68,57
80,50,66,64
78,53,73,58
102,46,95,53
66,47,65,48
69,43,64,48
62,45,59,48
78,43,65,56
78,43,72,49
74,46,66,54
96,42,81,57
86,48,78,56
106,47,84,69
73,52,60,65
78,57,79,56
81,46,76,51
77,43,70,50
75,57,73,59
95,49,82,62
61,46,58,49
81,41,70,52
67,56,67,56
73,38,68,43
80,38,67,51
66,51,69,48
86,60,78,68
83,52,72,63
70,51,64,57
64,53,61,56
78,51,65,64
81,52,70,63
81,49,77,53
64,55,56,63
80,45,64,61
67,43,72,38
82,64,79,67
74,47,59,62
86,52,72,66
77,39,69,47
73,42,61,54
87,60,83,64
85,58,72,71
85,45,63,67
94,49,81,62
103,50,89,64
75,45,67,53
82,54,72,64
82,56,77,61
73,52,74,51
77,51,75,53
83,52,66,69
77,59,68,68
74,46,60,60
92,46,79,59
72,56,69,59
79,46,75,50
76,59,74,61
68,45,67,46
78,57,72,63
88,48,76,60
79,43,74,48
76,52,70,58
84,48,75,57
61,36,58,39
73,44,66,51
73,44,61,56
86,47,75,58
80,42,72,50
65,45,59,51
86,44,71,59
62,42,57,47
70,57,63,64
75,38,62,51
71,48,67,52
74,51,68,57
79,61,68,72
85,56,61,80
80,40,74,46
84,47,75,56
76,55,65,66
87,45,80,52
77,52,74,55
63,37,59,41
85,59,79,65
97,43,81,59
81,56,81,56
83,44,75,52
83,56,73,66
87,49,72,64
82,46,71,57
84,49,80,53
95,54,80,69
83,46,72,57
69,56,66,59
70,60,65,65
72,44,67,49
73,58,64,67
107,51,98,60
100,51,83,68
79,61,84,56
89,59,89,59
75,50,61,64
79,39,65,53
75,55,63,67
77,55,65,67
81,50,74,57
74,56,71,59
94,53,81,66
79,46,74,51
79,60,76,63
74,54,71,57
88,53,81,60
77,41,67,51
90,59,73,76
72,43,72,43
81,57,71,67
82,51,73,60
74,47,64,57
82,57,76,63
82,57,72,67
76,50,76,50
84,56,77,63
75,52,66,61
81,50,71,60
82,48,70,60
70,45,61,54
76,52,75,53
80,58,82,56
80,50,70,60
64,57,63,58
104,49,94,59
77,43,72,48
88,45,71,62
97,58,89,66
72,54,60,66
79,49,74,54
97,55,84,68
76,53,73,56
93,44,80,57
93,54,84,63
60,50,56,54
87,40,75,52
75,57,66,66
81,46,67,60
63,37,60,40
92,45,79,58
77,53,70,60
77,54,65,66
93,60,83,70
77,58,71,64
86,55,73,68
85,59,79,65
90,56,83,63
92,39,74,57
75,68,75,68
92,46,81,57
101,51,89,63
79,51,81,49
86,53,80,59
70,46,66,50
73,58,73,58
90,54,90,54
77,57,70,64
93,61,86,68
96,47,72,71
72,60,64,68
81,43,69,55
68,47,64,51
82,42,71,53
80,50,70,60
84,53,76,61
93,49,71,71
96,49,85,60
71,50,66,55
90,53,76,67
81,55,73,63
67,36,56,47
89,63,86,66
86,46,74,58
98,57,93,62
92,46,75,63
75,47,70,52
77,51,70,58
95,57,85,67
75,56,77,54
63,45,57,51
63,55,63,55
82,53,72,63
92,57,83,66
93,50,83,60
64,43,67,40
79,43,74,48
84,50,76,58
97,63,79,81
67,40,62,45
69,34,63,40
112,51,93,70
71,52,63,60
76,61,72,65
71,45,68,48
91,58,66,83
86,58,74,70
85,65,81,69
68,58,67,59
75,53,67,61
75,40,69,46
65,42,62,45
90,51,80,61
80,59,67,72
87,45,77,55
90,52,83,59
75,68,74,69
72,47,69,50
73,34,62,45
67,61,61,67
78,57,69,66
75,46,65,56
87,61,75,73
80,50,77,53
83,49,80,52
71,44,64,51
95,39,79,55
72,44,64,52
90,64,82,72
86,47,75,58
67,46,67,46
79,48,77,50
94,59,90,63
77,45,66,56
101,56,88,69
74,54,72,56
89,50,77,62
97,56,82,71
85,57,74,68
72,43,60,55
74,44,74,44
90,52,72,70
83,62,79,66
85,47,76,56
83,49,83,49
71,50,74,47
85,54,71,68
70,52,62,60
90,53,76,67
65,60,65,60
69,53,61,61
71,54,69,56
87,51,78,60
70,50,60,60
77,53,72,58
80,49,74,55
100,41,90,51
84,56,78,62
88,46,78,56
82,51,75,58
93,56,85,64
79,51,73,57
71,51,61,61
83,48,78,53
79,54,73,60
77,42,64,55
95,55,80,70
80,43,68,55
91,56,80,67
71,62,66,67
76,55,68,63
74,50,68,56
97,39,92,44
72,47,74,45
88,52,73,67
84,57,77,64
80,45,66,59
65,51,58,58
84,51,76,59
68,53,66,55
64,52,56,60
86,45,80,51
87,52,84,55
82,48,73,57
67,53,64,56
71,51,68,54
85,52,75,62
76,52,71,57
75,46,63,58
83,58,82,59
82,66,72,76
73,51,65,59
72,58,77,53
76,48,73,51
64,49,56,57
77,53,67,63
81,50,70,61
83,61,73,71
96,41,77,60
83,51,78,56
68,48,67,49
80,53,74,59
79,52,74,57
85,46,71,60
77,48,75,50
100,57,92,65
96,60,94,62
86,59,77,68
91,41,79,53
82,47,70,59
91,40,75,56
70,45,70,45
76,56,78,54
76,58,69,65
76,50,65,61
100,51,95,56
95,48,85,58
106,53,81,78
63,52,53,62
70,52,60,62
83,56,69,70
65,56,60,61
81,46,77,50
79,52,72,59
92,48,83,57
89,40,76,53
87,35,77,45
70,42,67,45
83,47,75,55
88,53,79,62
70,47,64,53
85,52,78,59
94,51,76,69
74,48,65,57
84,39,73,50
80,53,69,64
77,68,68,77
82,45,71,56
80,49,71,58
85,50,75,60
80,47,67,60
93,52,76,69
90,50,87,53
82,54,69,67
82,43,71,54
67,39,59,47
84,48,72,60
80,50,74,56
78,58,76,60
81,40,72,49
92,43,76,59
83,43,69,57
81,44,72,53
72,54,59,67
76,49,72,53
74,43,65,52
74,38,63,49
83,40,72,51
89,46,78,57
89,50,74,65
85,43,79,49
87,53,82,58
73,44,68,49
85,45,64,66
87,55,74,68
78,48,68,58
84,58,76,66
78,49,72,55
86,47,74,59
85,42,64,63
95,43,78,60
72,45,61,56
91,60,75,76
70,55,68,57
85,55,80,60
86,61,81,66
93,39,79,53
70,49,66,53
74,49,68,55
75,63,70,68
84,37,70,51
84,48,83,49
77,46,71,52
77,59,69,67
84,52,73,63
84,53,71,66
77,69,73,73
94,37,86,45
81,57,78,60
61,40,65,36
91,57,72,76
79,50,68,61
78,59,77,60
89,53,78,64
77,55,69,63
68,40,65,43
66,37,59,44
80,45,77,48
88,50,76,62
88,42,79,51
83,46,68,61
81,47,71,57
81,50,76,55
81,50,77,54
75,52,69,58
78,37,72,43
71,54,72,53
75,41,74,42
85,49,80,54
74,49,61,62
87,57,77,67
64,42,55,51
90,50,75,65
66,47,62,51
70,53,64,59
89,59,79,69
80,60,79,61
63,52,65,50
85,38,79,44
99,45,72,72
68,47,59,56
76,50,65,61
74,62,76,60
88,56,83,61
68,53,61,60
84,58,69,73
89,47,73,63
76,34,66,44
76,53,74,55
79,47,66,60
83,60,78,65
68,44,56,56
85,47,77,55
88,61,87,62
91,46,79,58
82,51,79,54
87,51,80,58
81,57,77,61
89,54,78,65
67,56,66,57
96,40,85,51
73,52,73,52
82,55,73,64
73,55,68,60
88,48,68,68
90,53,74,69
83,61,75,69
75,47,71,51
97,57,89,65
78,49,67,60
94,53,87,60
89,52,78,63
78,49,68,59
77,46,68,55
94,36,88,42
89,58,87,60
78,44,61,61
68,51,59,60
75,49,63,61
78,49,64,63
73,41,64,50
72,46,58,60
84,66,76,74
79,52,69,62
83,60,75,68
68,50,65,53
75,49,73,51
82,61,73,70
84,54,78,60
92,44,84,52
76,34,72,38
80,49,66,63
77,45,62,60
95,54,87,62
75,44,70,49
90,45,79,56
72,51,64,59
77,40,68,49
89,64,77,76
82,49,71,60
88,50,81,57
87,56,73,70
83,57,83,57
86,62,76,72
68,40,67,41
88,49,76,61
103,47,91,59
93,62,89,66
67,52,63,56
70,62,65,67
92,53,76,69
93,51,73,71
75,49,65,59
91,61,82,70
92,56,74,74
75,51,72,54
70,55,61,64
76,65,75,66
80,65,68,77
81,51,68,64
80,52,69,63
95,38,71,62
82,48,76,54
92,59,77,74
83,46,69,60
72,42,60,54
83,61,76,68
80,43,73,50
83,34,68,49
60,51,59,52
88,56,83,61
89,53,79,63
101,44,83,62
85,41,75,51
77,42,62,57
75,42,61,56
86,50,75,61
99,47,90,56
85,54,78,61
97,45,80,62
75,48,70,53
75,36,63,48
81,43,62,62
80,48,65,63
73,46,75,44
74,42,66,50
66,51,57,60
80,38,70,48
84,55,81,58
80,45,75,50
69,45,62,52
107,59,98,68
70,64,71,63
70,53,62,61
85,39,78,46
90,26,71,45
69,39,62,46
88,50,89,49
87,51,68,70
73,48,65,56
76,40,66,50
95,51,84,62
71,45,58,58
101,39,89,51
73,34,65,42
97,42,86,53
89,49,77,61
79,53,70,62
96,39,79,56
69,54,66,57
83,46,67,62
86,63,72,77
80,46,76,50
82,48,78,52
60,46,59,47
82,47,67,62
64,56,59,61
73,60,66,67
74,52,65,61
94,46,81,59
86,54,71,69
87,51,75,63
80,62,76,66
75,47,73,49
83,58,81,60
61,48,52,57
81,54,67,68
72,48,64,56
86,55,85,56
75,61,68,68
81,47,66,62
69,48,70,47
66,62,63,65
91,48,76,63
79,45,62,62
71,53,69,55
76,47,67,56
81,49,69,61
63,53,69,47
91,41,77,55
91,48,75,64
69,46,63,52
84,60,77,67
101,52,89,64
78,34,57,55
89,49,82,56
90,57,78,69
73,35,67,41
78,45,71,52
73,51,66,58
77,60,68,69
74,53,68,59
76,47,58,65
57,49,61,45
97,45,86,56
95,46,72,69
86,47,75,58
81,52,72,61
89,43,72,60
92,39,72,59
95,59,87,67
78,56,67,67
71,58,66,63
74,60,68,66
79,50,68,61
84,55,78,61
75,47,66,56
80,42,76,46
104,49,87,66
89,38,74,53
72,49,68,53
83,51,73,61
76,54,69,61
70,57,63,64
73,52,72,53
100,55,84,71
90,50,87,53
84,53,78,59
70,53,68,55
84,46,71,59
85,41,79,47
61,45,54,52
80,52,73,59
72,56,64,64
66,33,63,36
68,56,60,64
87,59,75,71
77,57,64,70
63,42,57,48
77,57,72,62
88,42,70,60
67,38,60,45
76,54,73,57
78,48,67,59
82,50,71,61
92,51,73,70
76,45,73,48
79,50,69,60
63,46,57,52
73,33,64,42
72,38,67,43
98,53,81,70
86,47,79,54
69,47,63,53
89,57,79,67
82,57,77,62
79,36,71,44
72,43,68,47
69,44,65,48
97,50,79,68
84,60,74,70
68,57,64,61
65,52,63,54
88,53,84,57
84,43,79,48
71,65,70,66
85,47,78,54
88,43,78,53
85,38,75,48
97,54,84,67
68,59,63,64
87,43,74,56
83,53,71,65
63,53,63,53
70,60,73,57
94,45,80,59
82,60,67,75
83,44,74,53
69,57,58,68
77,46,67,56
72,44,66,50
69,56,66,59
70,58,58,70
85,44,72,57
81,44,65,60
65,56,64,57
80,52,64,68
71,34,59,46
88,46,67,67
86,67,85,68
88,52,81,59
72,62,63,71
81,52,74,59
84,53,73,64
74,45,63,56
76,48,80,44
89,45,77,57
71,37,65,43
93,44,82,55
81,41,70,52
89,56,82,63
88,54,80,62
81,45,64,62
55,54,52,57
96,57,90,63
65,49,64,50
56,35,57,34
83,50,74,59
60,49,56,53
70,47,70,47
68,69,63,74
90,50,87,53
77,49,67,59
72,60,65,67
68,67,59,76
85,47,68,64
81,37,69,49
79,44,73,50
82,44,79,47
77,54,71,60
69,50,61,58
85,34,69,50
78,50,67,61
87,59,70,76
87,46,74,59
72,45,60,57
75,45,74,46
89,39,73,55
83,55,75,63
78,44,71,51
78,52,68,62
82,49,77,54
85,62,77,70
84,37,81,40
91,50,87,54
85,42,79,48
86,58,79,65
77,36,70,43
83,39,72,50
74,54,61,67
70,57,68,59
79,65,65,79
56,53,54,55
78,45,69,54
73,57,70,60
93,53,70,76
79,55,68,66
86,36,74,48
76,56,69,63
82,44,69,57
92,55,77,70
76,51,77,50
75,43,60,58
70,63,67,66
75,51,66,60
81,38,70,49
71,71,73,69
78,50,71,57
72,56,70,58
78,46,75,49
92,49,76,65
82,33,73,42
77,60,66,71
69,49,65,53
67,57,64,60
86,40,62,64
76,46,66,56
71,51,68,54
78,55,72,61
83,54,78,59
88,40,72,56
76,48,70,54
82,68,84,66
78,47,75,50
81,57,75,63
76,58,71,63
92,65,89,68
64,38,54,48
82,61,82,61
81,40,68,53
91,51,67,75
84,56,79,61
85,50,77,58
85,55,79,61
78,51,75,54
67,41,58,50
85,50,80,55
80,54,75,59
88,54,74,68
84,58,79,63
75,50,65,60
90,50,80,60
79,52,74,57
88,50,62,76
69,52,66,55
88,56,76,68
87,58,74,71
77,46,60,63
91,41,74,58
99,49,82,66
81,49,67,63
88,57,70,75
80,54,68,66
99,47,81,65
64,48,62,50
93,58,81,70
78,41,64,55
90,51,76,65
83,47,76,54
86,41,75,52
67,37,65,39
71,47,61,57
80,46,68,58
79,50,69,60
71,45,64,52
77,49,71,55
63,47,55,55
65,48,60,53
81,41,68,54
81,43,70,54
73,55,71,57
87,50,69,68
80,52,73,59
76,57,73,60
79,49,74,54
77,62,74,65
68,55,68,55
84,57,73,68
87,62,82,67
78,49,72,55
82,55,68,69
82,53,72,63
95,37,84,48
84,48,69,63
85,47,76,56
82,38,65,55
74,44,67,51
81,37,76,42
92,48,69,71
91,58,94,55
83,50,74,59
79,56,67,68
88,58,78,68
74,60,67,67
77,54,65,66
82,53,80,55
86,49,79,56
76,41,70,47
80,47,66,61
75,48,63,60
94,46,86,54
93,43,75,61
64,54,65,53
74,59,73,60
73,60,65,68
79,43,67,55
94,59,85,68
90,60,75,75
94,48,76,66
98,48,86,60
79,53,69,63
79,49,76,52
79,49,68,60
67,48,67,48
78,55,75,58
86,38,73,51
75,49,69,55
65,51,49,67
68,41,60,49
97,40,81,56
97,36,84,49
73,47,63,57
76,45,65,56
76,57,61,72
84,52,75,61
86,61,94,53
81,41,77,45
68,54,55,67
85,42,75,52
83,32,69,46
73,63,71,65
78,56,76,58
72,44,67,49
75,48,72,51
80,46,69,57
88,50,77,61
94,47,79,62
86,60,78,68
72,51,66,57
89,59,80,68
67,45,59,53
71,46,72,45
93,44,87,50
83,51,75,59
77,63,69,71
91,38,75,54
78,49,70,57
79,50,75,54
87,48,80,55
64,45,61,48
63,56,58,61
72,43,61,54
86,57,76,67
98,56,85,69
77,55,74,58
74,42,62,54
81,42,80,43
90,47,79,58
71,55,58,68
72,44,71,45
78,60,65,73
83,46,71,58
76,52,70,58
95,45,81,59
75,42,60,57
73,42,62,53
84,50,77,57
88,41,73,56
75,57,73,59
94,56,82,68
82,56,77,61
74,50,69,55
99,54,85,68
84,40,70,54
88,32,64,56
75,44,65,54
69,36,56,49
68,43,64,47
69,54,70,53
73,56,65,64
75,45,64,56
87,42,76,53
96,51,74,73
76,60,70,66
81,53,73,61
76,43,64,55
78,43,64,57
72,53,72,53
76,65,67,74
78,57,67,68
90,59,81,68
84,41,74,51
80,42,71,51
91,39,75,55
86,55,81,60
66,52,64,54
63,44,59,48
112,59,90,81
71,39,64,46
88,63,83,68
89,34,75,48
94,46,81,59
93,59,88,64
91,50,84,57
78,55,73,60
75,42,72,45
97,64,86,75
102,50,83,69
75,49,67,57
68,69,61,76
62,46,54,54
85,52,68,69
74,42,63,53
74,41,71,44
79,49,73,55
86,53,83,56
79,41,69,51
71,61,69,63
79,55,63,71
81,64,75,70
78,41,67,52
64,62,66,60
85,52,70,67
88,49,75,62
91,56,80,67
88,47,76,59
72,54,64,62
81,53,71,63
85,44,77,52
94,46,85,55
76,43,69,50
72,45,71,46
75,58,69,64
70,52,77,45
78,44,75,47
79,52,76,55
69,39,67,41
79,52,72,59
92,65,86,71
88,53,75,66
80,46,73,53
78,35,69,44
89,47,78,58
83,65,73,75
69,56,58,67
78,53,69,62
102,51,90,63
97,60,91,66
74,52,69,57
75,53,68,60
72,52,68,56
74,59,72,61
67,44,63,48
84,45,77,52
79,40,71,48
74,55,70,59
85,58,78,65
81,61,70,72
83,51,66,68
85,43,66,62
71,40,70,41
79,53,73,59
79,50,73,56
82,43,71,54
76,58,69,65
82,50,70,62
85,43,74,54
88,58,73,73
82,46,72,56
87,51,79,59
82,51,72,61
68,51,63,56
90,51,86,55
82,57,78,61
86,51,68,69
86,43,73,56
74,58,66,66
87,43,75,55
73,48,59,62
79,42,72,49
72,42,68,46
76,57,64,69
84,44,72,56
83,41,65,59
76,32,70,38
97,53,77,73
63,38,53,48
73,45,67,51
80,46,72,54
61,49,60,50
79,39,68,50
89,51,73,67
85,62,79,68
110,42,82,70
75,49,73,51
64,59,68,55
68,56,64,60
70,49,64,55
72,50,70,52
82,65,82,65
82,46,76,52
75,46,68,53
72,47,65,54
88,49,75,62
71,51,62,60
74,49,67,56
79,56,78,57
80,44,73,51
68,45,56,57
91,64,85,70
80,55,70,65
87,64,82,69
76,43,69,50
88,49,72,65
86,45,79,52
84,49,66,67
79,47,64,62
77,49,75,51
81,49,73,57
85,54,78,61
66,47,57,56
89,50,82,57
90,47,77,60
77,56,68,65
74,49,72,51
82,48,72,58
86,52,77,61
86,38,72,52
79,49,77,51
75,59,71,63
72,39,64,47
68,49,60,57
91,51,84,58
77,42,68,51
80,48,61,67
69,62,66,65
87,59,80,66
73,55,57,71
97,44,87,54
88,47,64,71
78,56,72,62
80,49,71,58
95,57,85,67
90,35,75,50
86,49,72,63
83,63,70,76
76,41,70,47
75,62,79,58
98,56,71,83
74,49,68,55
73,38,67,44
69,54,65,58
88,51,77,62
70,52,53,69
71,52,69,54
81,51,64,68
